code,name_ar,name_en
382759000003,غاز فريون R-407B,R-407B
382759000004,غاز فريون R-407C,R-407C
382759000005,غاز فريون R-410A,R-410A
382759000006,غاز فريون R-417 (M045 PLUS),R-417 (M045 PLUS)
382759000007,غاز فريون R-421A,R-421A
382759000008,غاز فريون R-437 (M059),R-437 (M059)
382759000009,غاز فريون R-507A,R-507A
382759000010,غاز فريون R-508A,R-508A
382759000011,غاز فريون R-508B,R-508B
382759009999,غيرها,Other
382760000000,- محتوية على كربونات هيدرو فلورية (HFCs) ولكن غير محتوية على كربونات كلورو فلورية ((CFCs أو كربونات هيدرو كلورو فلورية ((HCFCs:,- Containing other hydrofluorocarbons (HFCs) but not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs) :
382761000000,- - محتوية على 15% أو أكثر من كتلتها من 1،1،1 - ثلاثي كلورو إيثان (HFC-134a),"-- Containing 15 % or more by mass of 1,1,1-trifluoroethane (HFC-143a)"
382762000000,- - غيرها، غير داخلة في البند الفرعي أعلاه، تحتوي على 55% أو أكثر من كتلتها من خماسي فلورو إيثان (HFC-125) ولكن غير محتوية على مشتقات فلورية غير مشبعة من كربونات لا دورية (HFOs).,"-- Other, not included in the subheading above, containing 55 % or more by mass of pentafluoroethane (HFC- 125) but not containing unsaturated fluorinated derivatives of acyclic hydrocarbons (HFOs)"
382763000000,- - غيرها، غير داخلة في البند الفرعي أعلاه، تحتوي على 40% أو أكثر من كتلتها من خماسي فلورو إيثان (HFC-125),"-- Other, not included in the subheadings above, containing 40 % or more by mass of pentafluoroethane (HFC-125)"
382764000000,- - غيرها، غير داخلة في البنود الفرعية أعلاه، تحتوي على 30% أو أكثر من كتلتها من 2،1،1،1 - رباعي فلورو إيثان (HFC-134a) ولكن غير محتوية على مشتقات فلورية غير مشبعة من هايدرو كربونات لا حلقية (HFOs),"-- Other, not included in the subheadings above, containing 30 % or more by mass of 1,1,1,2-tetrafluoroethane (HFC-134a) but not containing unsaturated fluorinated derivatives of acyclic hydrocarbons (HFOs)"
382765000000,- - غيرها، غير داخلة في البنود الفرعية أعلاه، تحتوي على 20% أو أكثر من كتلتها من ثنائي فلورو ميثان (HFC-32) و20% أو أكثر من كتلتها من خماسي فلورو إيثان (HFC-125),"-- Other, not included in the subheadings above, containing 20 % or more by mass of difluoromethane (HFC-32) and 20 % or more by mass of pentafluoroethane (HFC-125)"
382768000000,- - غيرها، غير داخلة في البنود الفرعية أعلاه تحتوي على مواد من البنود الفرعية من 00 41 03 29 لغاية البند الفرعي 00 48 03 29,"-- Other, not included in the subheadings above, containing substances of subheadings 2903.41 to 2903.48"
382769000000,- - غيرها,-- Other
382790000000,- غيرها,- Other
3901,الفصل الفرعي الاول 1 الاشكال الاوليه,
390100000000,بوليمرات الإيثيلين ، بأشكالها الأولية.,"Polymers of ethylene, in primary forms."
390110000000,- بولي إيثيلين وزنه النوعي يقل عن 0.94,- Polyethylene having a specific gravity of less than 0.94
390120000000,- بولي إيثيلين وزنه النوعي 0.94 أو أكثر,- Polyethylene having a specific gravity of 0.94 or more
390130000000,- كوبوليمرات الإيثيلين - اسيتات الفينيل,- Ethylene-vinyl acetate copolymers
390140000000,- كوبوليمرات الإيثيلين - ألفا-أوليفين وزنها النوعي يقل عن 0.94,"- Ethylene-alpha-olefin copolymers, having a specific gravity of less than 0.94"
390190000000,- غيرها,- Other
390200000000,بوليمرات بروبلين أو اوليفينات أُخر، بأشكالها الأولية.,"Polymers of propylene or of other olefins, in primary forms."
390210000000,- بولي بروبيلين,- Polypropylene
390220000000,- بولي إيزوبوتيلين,- Polyisobutylene
390230000000,- كوبوليمرات البروبيلين,- Propylene copolymers
390290000000,- غيرها :,- Other :
390290000001,بولي بيوتيلين,Polybutylene
390290009999,غيرها,Other
390300000000,بوليمرات الستيرين ، بأشكالها الأولية.,"Polymers of styrene, in primary forms."
390310000000,- البولي ستيرين :,- Polystyrene :
390311000000,- - قابلة للتمدد,- - Expansible
390319000000,- - غيرها,- - Other
390320000000,- كوبوليمرات ستيرين - أكريلونترايل (SAN),- Styrene-acrylonitrile (SAN) copolymers
390330000000,- كوبوليمرات أكريلونترايل - بوتاداين - ستيرين (ABS),- Acrylonitrile-butadiene-Styrene (ABS) copolymers
390390000000,- غيرها :,- Other :
390390000001,بوليمرات مركبة ستيرين - بيوتاديين,Styrene polymers - butadiene
390390009999,غيرها,Other
390400000000,بوليمرات كلوريد الفينيل أو الأوليفينات المهلجنة الأخر، بأشكالها الأولية.,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms."
390410000000,- بولي (كلوريد الفينيل )غير الممزوج بمواد أُخر,"- Poly(vinyl chloride), not Mixed with any Other substances"
390420000000,- أشكال أخر من بولي (كلوريد فينيل ) :,- Other poly(vinyl chloride) :
390421000000,- - غير ملدنة,- - Non-plasticised
390422000000,- - ملدنة,- - Plasticised
390430000000,- كوبوليمرات كلوريد فينيل و أسيتات الفينيل,- Vinyl chloride-vinyl acetate copolymers
390440000000,- كوبوليمرات كلوريد فينيل أُخر,- Other vinyl chloride copolymers
390450000000,- بوليمرات كلوريد الفنيليدين,- Vinylidene chloride polymers
390460000000,- بوليمرات فلورو :,- Fluoro-polymers :
390461000000,- - بولي رابع فلورو ايثيلين,- - Polytetrafluoroethylene
390469000000,- - غيرها,- - Other
390490000000,- غيرها,- Other
390500000000,بوليمرات أسيتات الفينيل أو أسترات الفينيل الأُخر، بأشكالها الأولية؛ بوليمرات فينيل أُخر بأشكالها الأولية.,"Polymers of vinyl acetate or of other vinyl esters, in primary forms; other vinyl polymers in primary forms."
390510000000,- بولي (اسيتات فينيل) :,- Poly(vinyl acetate) :
390512000000,- - في تبددات مائية,- - In aqueous dispersion
390519000000,- - غيرها,- - Other
390520000000,- كوبوليمرات اسيتات الفينيل :,- Vinyl acetate copolymers :
390521000000,- - في تبددات مائية,- - In aqueous dispersion
390529000000,- - غيرها,- - Other
390530000000,- بولي( كحول فينيل)، وإن احتوت على مجموعات اسيتات غير متحللة بالماء,"- Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups"
390590000000,- غيرها :,- Other :
390591000000,- - كوبوليمرات,- - Copolymers
390599000000,- - غيرها :,- - Other :
390599000001,بولي فينيل كاربزول,Polyvinyl carbazole
390599009999,غيرها,Other
390600000000,بوليمرات أكريليكيه بأشكالها الأولية.,Acrylic polymers in primary forms.
390610000000,- بولي(ميثاكريلات الميثيل),- Poly(methyl methacrylate)
390690000000,- غيرها :,- Other :
390690100000,- - - بوليمرات أكريلكيه فائقة الامتصاص (SAP),--- Super Absorbent Polymers (SAP)
390690900000,- - - غيرها,--- other
390700000000,بولي أسيتالات، وبولي أثيرات وراتنجات إبوكسيدية أخر، بأشكالها الأولية؛ بولي كربونات وراتنجات ألكيدية وأسترات بولي أليل وبولي أسترات أخر، بأشكالها الأولية.,"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl esters and other polyesters, in primary forms."
390710000000,- بولي اسيتالات,- Polyacetals
390720000000,- بولي أثيرات أُخر:,- Other polyethers:
390721000000,- - مكرر(بولي أوكسيثيلين) ميثيل فوسفنات,-- Bis(polyoxyethylene) methylphosphonate
390729000000,- - غيرها,-- Other
390730000000,- راتنجات إبوكسيدية,- Epoxide resins
390740000000,- بولي كربونات,- Polycarbonates
390750000000,- راتنجات ألكيدية,- Alkyd resins
390760000000,- بولي( إيثيلين تيرفثالات):,- poly(ethylene terephthalate):
390761000000,- - ذو مؤشر لزوجة يبلغ 78 مل/جرام أو أعلى,-- Having a viscosity number of 78 ml/g or higher
390769000000,- - غيرها,- - Other
390770000000,- بولي ( حمض اللبنيك),- Poly(lactic acid)
390790000000,- بولي أسترات أخر :,- Other polyesters :
390791000000,- - غير مشبعة,- - Unsaturated
390799000000,- - غيرها,- - Other
390800000000,بولي أميدات بأشكالها الأولية.,Polyamides in primary forms.
390810000000,"- بولـــــي أميد 6-, 11-, 12-, 6,6-, 6,9- , 6,10- أو 6,12-","- Polyamide - 6, -11, -12, - 6,6, - 6,9, - 6,10 or - 6,12"
390890000000,- غيرها,- Other
390900000000,راتنجات أمينية وراتنجات فينولية وبولي يوريثينات ، بأشكالها الأولية.,"Amino-resins, phenolic resins and polyurethanes, in primary forms."
390910000000,- راتنجات يوريا؛ راتنجات ثيويوريا,- Urea resins; thiourea resins
390920000000,- راتنجات ميلامين,- Melamine resins
390930000000,- راتنجات أمينية أُخر:,- Other amino-resins:
390931000000,- - بولي(ميثيلين فينيل ايزوسيانيت) (MDI خام، MDI بوليميريك),"-- Poly(methylene phenyl isocyanate) (crude MDI, polymeric MDI)"
